machine_type,temperature_motor,rpm,operating_mode,hours_since_maintenance,rul_hours,failure_type,estimated_repair_cost,maintenance_ratio
CNC,59.71,2892.2,normal,170.68,0.5,none,0.0,113.78666666666668
CNC,50.06,856.0,idle,170.85,0.5,none,0.0,113.89999999999999
CNC,59.32,4042.2,peak,171.3,0.5,none,0.0,114.2
CNC,52.12,3056.5,normal,171.6,0.5,none,0.0,114.39999999999999
CNC,53.62,2809.5,normal,171.87,0.5,none,0.0,114.58
CNC,48.06,866.5,idle,172.28,0.5,none,0.0,114.85333333333334
CNC,52.4,3039.1,normal,172.67,0.5,none,0.0,115.11333333333333
CNC,57.21,3040.6,normal,173.03,0.5,none,0.0,115.35333333333334
CNC,46.36,865.7,idle,173.48,0.5,none,0.0,115.65333333333332
CNC,44.33,859.4,idle,173.95,0.5,none,0.0,115.96666666666665
CNC,70.75,3824.2,peak,174.12,0.5,none,0.0,116.08
CNC,63.02,3023.6,normal,174.35,0.5,none,0.0,116.23333333333333
CNC,48.4,855.5,idle,174.83,0.5,none,0.0,116.55333333333334
CNC,58.25,3075.4,normal,175.1,0.5,none,0.0,116.73333333333333
CNC,61.73,3986.7,peak,175.22,0.5,none,0.0,116.81333333333333
CNC,41.01,885.3,idle,175.55,0.5,none,0.0,117.03333333333335
CNC,44.05,890.6,idle,175.58,0.5,none,0.0,117.05333333333334
CNC,50.06,919.0,idle,175.7,0.5,none,0.0,117.13333333333333
CNC,45.17,862.2,idle,176.03,0.5,none,0.0,117.35333333333334
CNC,55.94,2998.6,normal,176.1,0.5,none,0.0,117.39999999999999
CNC,57.49,2849.7,normal,176.47,0.5,none,0.0,117.64666666666666
CNC,42.12,887.9,idle,176.52,0.5,none,0.0,117.68
CNC,46.04,908.0,idle,176.55,0.5,none,0.0,117.7
CNC,40.22,864.4,idle,176.62,0.5,none,0.0,117.74666666666667
CNC,41.78,902.9,idle,176.68,0.5,none,0.0,117.78666666666668
CNC,42.2,896.7,idle,176.92,0.5,none,0.0,117.94666666666666
CNC,47.06,856.6,idle,177.02,0.5,none,0.0,118.01333333333334
CNC,44.31,883.2,idle,177.5,0.5,none,0.0,118.33333333333333
CNC,47.17,903.0,idle,177.77,0.5,none,0.0,118.51333333333334
CNC,40.14,874.6,idle,177.87,0.5,none,0.0,118.58
CNC,46.69,889.4,idle,178.28,0.5,none,0.0,118.85333333333334
CNC,45.06,863.5,idle,178.52,0.5,none,0.0,119.01333333333334
CNC,46.27,858.2,idle,178.63,0.5,none,0.0,119.08666666666666
CNC,43.0,864.9,idle,178.68,0.5,none,0.0,119.12
CNC,42.44,881.8,idle,179.07,0.5,none,0.0,119.38
CNC,53.25,2899.9,normal,179.33,0.5,none,0.0,119.55333333333334
CNC,42.8,853.2,idle,179.68,0.5,none,0.0,119.78666666666668
CNC,40.99,868.0,idle,179.87,0.5,none,0.0,119.91333333333334
CNC,46.15,906.0,idle,180.07,0.5,none,0.0,120.04666666666667
CNC,48.48,876.2,idle,180.18,0.5,none,0.0,120.12
CNC,45.57,914.4,idle,180.63,0.5,none,0.0,120.42
CNC,46.95,895.1,idle,180.73,0.5,none,0.0,120.48666666666666
CNC,50.06,882.7,idle,180.82,0.5,none,0.0,120.54666666666667
CNC,43.6,913.4,idle,181.13,0.5,none,0.0,120.75333333333333
CNC,58.46,3090.8,normal,181.23,0.5,none,0.0,120.82
CNC,41.43,908.9,idle,181.57,0.5,none,0.0,121.04666666666667
CNC,42.8,881.5,idle,181.67,0.5,none,0.0,121.11333333333333
CNC,49.14,875.3,idle,181.7,0.5,none,0.0,121.13333333333333
CNC,50.06,865.4,idle,182.1,0.5,none,0.0,121.39999999999999
CNC,43.69,895.6,idle,182.32,0.5,none,0.0,121.54666666666667
CNC,42.92,852.5,idle,182.38,0.5,none,0.0,121.58666666666666
CNC,46.39,897.4,idle,182.42,0.5,none,0.0,121.61333333333333
CNC,49.16,896.3,idle,182.8,0.5,none,0.0,121.86666666666667
CNC,43.35,870.4,idle,183.23,0.5,none,0.0,122.15333333333332
CNC,46.51,875.5,idle,183.27,0.5,none,0.0,122.18
CNC,40.86,888.3,idle,183.53,0.5,none,0.0,122.35333333333334
CNC,55.94,3095.4,normal,183.78,0.5,none,0.0,122.52
CNC,46.17,900.6,idle,184.1,0.5,none,0.0,122.73333333333333
CNC,57.6,2957.2,normal,184.2,0.5,none,0.0,122.8
CNC,47.17,905.0,idle,184.27,0.5,none,0.0,122.84666666666668
CNC,63.68,2859.1,normal,184.3,0.5,none,0.0,122.86666666666667
CNC,61.24,3003.6,normal,184.35,0.5,none,0.0,122.89999999999999
CNC,54.14,3008.2,normal,184.47,0.5,none,0.0,122.98
CNC,58.23,2954.7,normal,184.63,0.5,none,0.0,123.08666666666666
CNC,64.48,2943.7,normal,184.68,0.5,none,0.0,123.12
CNC,50.49,2915.2,normal,184.75,0.5,none,0.0,123.16666666666667
CNC,54.08,2984.1,normal,184.78,0.5,none,0.0,123.18666666666667
CNC,59.09,3025.3,normal,185.27,0.5,none,0.0,123.51333333333334
CNC,57.49,2816.3,normal,185.77,0.5,none,0.0,123.84666666666668
CNC,56.29,3015.8,normal,186.25,0.5,none,0.0,124.16666666666667
CNC,57.27,2848.5,normal,186.62,0.5,none,0.0,124.41333333333334
CNC,42.9,883.6,idle,187.02,0.5,none,0.0,124.68
CNC,58.39,3069.0,normal,187.07,0.5,none,0.0,124.71333333333332
CNC,60.47,2975.3,normal,187.57,0.5,none,0.0,125.04666666666667
CNC,63.35,2826.4,normal,188.0,0.5,none,0.0,125.33333333333333
CNC,47.04,874.4,idle,188.5,0.5,none,0.0,125.66666666666667
CNC,59.29,3086.9,normal,188.72,0.5,none,0.0,125.81333333333333
CNC,61.46,2808.6,normal,188.93,0.5,none,0.0,125.95333333333333
CNC,59.18,4071.8,peak,189.05,0.5,none,0.0,126.03333333333335
CNC,51.02,3033.0,normal,189.52,0.5,none,0.0,126.34666666666668
CNC,64.97,2870.4,normal,189.68,0.5,none,0.0,126.45333333333333
CNC,64.43,3010.5,normal,189.73,0.5,none,0.0,126.48666666666666
CNC,42.51,914.8,idle,190.18,0.5,none,0.0,126.78666666666668
CNC,51.22,2958.1,normal,190.32,0.5,none,0.0,126.88
CNC,57.36,2808.4,normal,190.77,0.5,none,0.0,127.18
CNC,62.29,2990.5,normal,191.03,0.5,none,0.0,127.35333333333334
CNC,58.67,2842.4,normal,191.1,0.5,none,0.0,127.39999999999999
CNC,54.84,3020.8,normal,191.15,0.5,none,0.0,127.43333333333334
CNC,48.73,879.9,idle,191.6,0.5,none,0.0,127.73333333333333
CNC,53.17,2961.8,normal,191.68,0.5,none,0.0,127.78666666666668
CNC,58.19,2959.6,normal,192.1,0.5,none,0.0,128.06666666666666
CNC,59.81,2832.3,normal,192.15,0.5,none,0.0,128.1
CNC,55.12,2811.9,normal,192.2,0.5,none,0.0,128.13333333333333
CNC,54.4,3039.6,normal,192.25,0.5,none,0.0,128.16666666666666
CNC,67.61,4041.8,peak,192.32,0.5,none,0.0,128.21333333333334
CNC,52.25,2918.0,normal,192.5,0.5,none,0.0,128.33333333333334
CNC,55.24,3052.9,normal,192.67,0.5,none,0.0,128.44666666666666
CNC,59.92,2984.0,normal,192.9,0.5,none,0.0,128.6
CNC,51.77,3088.5,normal,192.93,0.5,none,0.0,128.62
CNC,58.14,2842.7,normal,193.15,0.5,none,0.0,128.76666666666668
CNC,63.49,2939.4,normal,193.37,0.5,none,0.0,128.91333333333333
CNC,64.07,2848.4,normal,193.72,0.5,none,0.0,129.14666666666668
CNC,50.06,2946.4,normal,193.8,0.5,none,0.0,129.20000000000002
CNC,48.27,910.7,idle,194.18,0.5,none,0.0,129.45333333333335
CNC,59.11,2822.1,normal,194.53,0.5,none,0.0,129.68666666666667
CNC,68.61,3887.9,peak,194.8,0.5,none,0.0,129.86666666666667
CNC,61.15,3009.7,normal,195.3,0.5,none,0.0,130.20000000000002
CNC,50.3,2915.6,normal,195.37,0.5,none,0.0,130.24666666666667
CNC,42.74,856.0,idle,195.52,0.5,none,0.0,130.34666666666666
CNC,64.7,3054.1,normal,195.8,0.5,none,0.0,130.53333333333333
CNC,62.39,2992.2,normal,195.97,0.5,none,0.0,130.64666666666668
CNC,69.23,4015.2,peak,196.15,0.5,none,0.0,130.76666666666668
CNC,41.53,895.0,idle,196.18,0.5,none,0.0,130.78666666666666
CNC,56.14,2805.7,normal,196.23,0.5,none,0.0,130.82
CNC,54.37,2937.8,normal,196.5,0.5,none,0.0,131.0
CNC,50.06,869.6,idle,196.53,0.5,none,0.0,131.02
CNC,51.35,3000.3,normal,196.68,0.5,none,0.0,131.12
CNC,44.64,864.8,idle,196.75,0.5,none,0.0,131.16666666666666
CNC,41.3,863.2,idle,197.15,0.5,none,0.0,131.43333333333334
CNC,63.46,2816.0,normal,197.32,0.5,none,0.0,131.54666666666665
CNC,66.01,3843.3,peak,197.7,0.5,none,0.0,131.79999999999998
CNC,56.07,2899.8,normal,198.15,0.5,none,0.0,132.1
CNC,63.1,3012.0,normal,198.5,0.5,none,0.0,132.33333333333334
CNC,62.01,2837.8,normal,198.68,0.5,none,0.0,132.45333333333335
CNC,62.97,3817.9,peak,198.97,0.5,none,0.0,132.64666666666668
CNC,64.37,2925.1,normal,199.32,0.5,none,0.0,132.88
CNC,54.59,2890.0,normal,199.47,0.5,none,0.0,132.98
CNC,57.12,2923.4,normal,199.8,0.5,none,0.0,133.20000000000002
CNC,58.06,3037.3,normal,200.05,0.5,none,0.0,133.36666666666667
CNC,44.43,890.2,idle,200.23,0.5,none,0.0,133.48666666666665
CNC,45.18,863.8,idle,200.32,0.5,none,0.0,133.54666666666665
CNC,53.11,855.5,idle,200.37,0.5,none,0.0,133.58
CNC,46.16,894.3,idle,200.52,0.5,none,0.0,133.68
CNC,49.08,916.5,idle,200.72,0.5,none,0.0,133.81333333333333
CNC,50.42,3010.4,normal,201.12,0.5,none,0.0,134.08
CNC,41.01,853.1,idle,201.47,0.5,none,0.0,134.31333333333333
CNC,62.01,3036.3,normal,201.55,0.5,none,0.0,134.36666666666667
CNC,44.29,858.7,idle,201.58,0.5,none,0.0,134.38666666666668
CNC,42.58,893.2,idle,201.75,0.5,none,0.0,134.5
CNC,42.67,862.7,idle,202.13,0.5,none,0.0,134.75333333333333
CNC,48.17,889.0,idle,202.18,0.5,none,0.0,134.78666666666666
CNC,46.22,852.1,idle,202.5,0.5,none,0.0,135.0
CNC,44.15,858.6,idle,202.75,0.5,none,0.0,135.16666666666666
CNC,42.61,875.1,idle,203.13,0.5,none,0.0,135.42
CNC,42.39,865.7,idle,203.52,0.5,none,0.0,135.68
CNC,59.73,2992.7,normal,204.02,0.5,none,0.0,136.01333333333335
CNC,50.06,856.0,idle,204.47,0.5,none,0.0,136.31333333333333
CNC,47.59,892.4,idle,204.87,0.5,none,0.0,136.58
CNC,42.49,886.4,idle,205.22,0.5,none,0.0,136.81333333333333
CNC,43.58,899.4,idle,205.55,0.5,none,0.0,137.03333333333333
CNC,41.91,901.7,idle,205.63,0.5,none,0.0,137.08666666666667
CNC,49.07,858.9,idle,205.67,0.5,none,0.0,137.11333333333332
CNC,40.88,895.3,idle,206.03,0.5,none,0.0,137.35333333333332
CNC,47.57,890.6,idle,206.42,0.5,none,0.0,137.61333333333332
CNC,42.32,901.8,idle,206.9,0.5,none,0.0,137.93333333333334
CNC,58.56,2833.0,normal,207.13,0.5,none,0.0,138.08666666666667
CNC,40.44,902.1,idle,207.23,0.5,none,0.0,138.15333333333334
CNC,53.9,2916.0,normal,207.73,0.5,none,0.0,138.48666666666665
CNC,53.43,3058.2,normal,208.15,0.5,none,0.0,138.76666666666668
CNC,70.08,3965.5,peak,208.42,0.5,none,0.0,138.94666666666666
CNC,55.03,3079.9,normal,208.45,0.5,none,0.0,138.96666666666667
CNC,54.65,2829.7,normal,208.48,0.5,none,0.0,138.98666666666665
CNC,56.41,2954.0,normal,208.77,0.5,none,0.0,139.18
CNC,45.1,887.2,idle,209.23,0.5,none,0.0,139.48666666666665
CNC,54.28,2935.9,normal,209.47,0.5,none,0.0,139.64666666666668
CNC,55.24,2968.3,normal,209.7,0.5,none,0.0,139.79999999999998
CNC,62.87,3900.1,peak,209.77,0.5,none,0.0,139.84666666666666
CNC,49.08,887.7,idle,210.05,0.5,none,0.0,140.03333333333333
CNC,50.76,2806.5,normal,210.5,0.5,none,0.0,140.33333333333334
CNC,74.6,3861.6,peak,210.82,0.5,none,0.0,140.54666666666665
CNC,46.55,872.3,idle,211.23,0.5,none,0.0,140.82
CNC,65.48,4030.5,peak,211.62,0.5,none,0.0,141.08
CNC,63.87,2804.5,normal,211.98,0.5,none,0.0,141.32
CNC,58.86,3003.5,normal,212.2,0.5,none,0.0,141.46666666666667
CNC,41.67,875.4,idle,212.7,0.5,none,0.0,141.79999999999998
CNC,51.69,2812.4,normal,212.95,0.5,none,0.0,141.96666666666667
CNC,41.51,860.4,idle,213.23,0.5,none,0.0,142.15333333333334
CNC,61.89,2948.4,normal,213.35,0.5,none,0.0,142.23333333333332
CNC,48.39,900.4,idle,213.8,0.5,none,0.0,142.53333333333333
CNC,42.15,853.7,idle,214.0,0.5,none,0.0,142.66666666666666
CNC,71.33,3928.7,peak,214.43,0.5,none,0.0,142.95333333333335
CNC,47.29,863.9,idle,214.92,0.5,none,0.0,143.28
CNC,54.3,2850.7,normal,215.15,0.5,none,0.0,143.43333333333334
CNC,52.18,2945.5,normal,215.65,0.5,none,0.0,143.76666666666668
CNC,57.12,2989.3,normal,216.02,0.5,none,0.0,144.01333333333335
CNC,50.22,2972.6,normal,216.25,0.5,none,0.0,144.16666666666666
CNC,57.69,2979.1,normal,216.6,0.5,none,0.0,144.4
CNC,50.06,856.0,normal,216.9,0.5,none,0.0,144.6
CNC,50.06,3044.0,normal,216.93,0.5,none,0.0,144.62
CNC,55.24,2929.8,normal,217.17,0.5,none,0.0,144.78
CNC,61.41,2948.4,normal,217.38,0.5,none,0.0,144.92
CNC,56.19,2886.2,normal,217.75,0.5,none,0.0,145.16666666666666
CNC,53.22,3045.2,normal,217.85,0.5,none,0.0,145.23333333333332
CNC,45.98,881.8,idle,218.3,0.5,none,0.0,145.53333333333333
CNC,61.53,2830.1,normal,218.53,0.5,none,0.0,145.68666666666667
CNC,53.99,3070.4,normal,218.88,0.5,none,0.0,145.92
CNC,55.54,2829.4,normal,219.05,0.5,none,0.0,146.03333333333333
CNC,64.88,2941.3,normal,219.48,0.5,none,0.0,146.32
CNC,64.35,2947.9,normal,219.55,0.5,none,0.0,146.36666666666667
CNC,55.81,2842.3,normal,219.62,0.5,none,0.0,146.41333333333333
CNC,54.51,3089.9,normal,220.08,0.5,none,0.0,146.72
CNC,62.28,3097.5,normal,220.5,0.5,none,0.0,147.0
CNC,51.94,2843.5,normal,220.85,0.5,none,0.0,147.23333333333332
CNC,42.04,910.0,idle,221.32,0.5,none,0.0,147.54666666666665
CNC,56.19,3024.8,normal,221.4,0.5,none,0.0,147.6
CNC,45.1,874.3,idle,221.65,0.5,none,0.0,147.76666666666668
CNC,54.05,2962.1,normal,221.8,0.5,none,0.0,147.86666666666667
CNC,62.55,2972.7,normal,222.12,0.5,none,0.0,148.08
CNC,44.21,856.0,idle,222.55,0.5,none,0.0,148.36666666666667
CNC,59.76,2957.6,normal,222.67,0.5,none,0.0,148.44666666666666
CNC,54.24,2984.4,normal,223.1,0.5,none,0.0,148.73333333333332
CNC,63.63,2874.8,normal,223.18,0.5,none,0.0,148.78666666666666
CNC,50.89,3083.8,normal,223.55,0.5,none,0.0,149.03333333333333
CNC,59.6,2951.1,normal,223.73,0.5,none,0.0,149.15333333333334
CNC,63.26,2992.1,normal,223.98,0.5,none,0.0,149.32
CNC,47.03,869.9,idle,224.42,0.5,none,0.0,149.61333333333332
CNC,45.21,875.2,idle,224.83,0.5,none,0.0,149.88666666666668
CNC,49.21,868.8,idle,225.23,0.5,none,0.0,150.15333333333334
CNC,41.99,887.0,idle,225.67,0.5,none,0.0,150.44666666666666
CNC,53.78,2973.1,normal,225.98,0.5,none,0.0,150.65333333333334
Pump,42.54,550.3,idle,190.25,93.33,none,0.0,2.016855719283367
Pump,41.43,518.2,idle,190.33,93.25,none,0.0,2.0194164456233423
Pump,43.42,543.4,idle,190.68,92.9,none,0.0,2.0306709265175718
Pump,59.33,1272.3,normal,190.91,92.67,none,0.0,2.0381125226860255
Pump,40.1,510.3,idle,191.26,92.32,none,0.0,2.04950707243892
Pump,36.39,565.7,idle,191.41,92.17,none,0.0,2.054416657722443
Pump,35.75,536.3,idle,191.81,91.77,none,0.0,2.067586504257842
Pump,36.29,561.2,idle,192.11,91.47,none,0.0,2.0775386611874125
Pump,63.06,1282.5,normal,192.61,90.97,none,0.0,2.0942698706099816
Pump,50.06,547.2,idle,192.95,90.63,none,0.0,2.1057513914656774
Pump,36.01,534.5,idle,193.33,90.25,none,0.0,2.1186849315068494
Pump,43.16,559.8,idle,193.43,90.15,none,0.0,2.1221064179923204
Pump,38.89,515.0,idle,193.48,90.1,none,0.0,2.1238199780461033
Pump,35.23,554.2,idle,193.7,89.88,none,0.0,2.131382042253521
Pump,44.92,503.6,idle,194.2,89.38,none,0.0,2.14870546581102
Pump,39.56,561.2,idle,194.26,89.32,none,0.0,2.150797165633304
Pump,40.62,513.0,idle,194.68,88.9,none,0.0,2.1655172413793102
Pump,35.75,543.1,idle,195.0,88.58,none,0.0,2.1768251841929
Pump,38.31,515.4,idle,195.23,88.35,none,0.0,2.1850027979854505
Pump,67.25,1207.7,normal,195.48,88.1,none,0.0,2.193939393939394
Pump,41.21,532.4,idle,195.56,88.02,none,0.0,2.196809705684116
Pump,38.03,562.9,idle,195.78,87.8,none,0.0,2.20472972972973
Pump,44.01,551.7,idle,195.81,87.77,none,0.0,2.205812774586009
Pump,40.04,522.6,idle,196.18,87.4,none,0.0,2.2192307692307693
Pump,64.34,1227.4,normal,196.36,87.22,none,0.0,2.2257991385173432
Pump,49.95,1253.0,normal,196.48,87.1,none,0.0,2.2301929625425654
Pump,36.84,516.7,idle,196.71,86.87,none,0.0,2.2386480027313076
Pump,41.79,501.3,idle,197.21,86.37,none,0.0,2.2571820991186904
Pump,57.12,1261.8,normal,197.46,86.12,none,0.0,2.2665289256198347
Pump,44.39,526.8,idle,197.66,85.92,none,0.0,2.2740450989415555
Pump,37.17,553.7,idle,197.7,85.88,none,0.0,2.2755524861878453
Pump,55.51,1211.2,normal,197.9,85.68,none,0.0,2.2831102907245038
Pump,56.4,1239.5,normal,198.33,85.25,none,0.0,2.299478260869565
Pump,54.05,1239.2,normal,198.36,85.22,none,0.0,2.3006263048016704
Pump,38.26,527.0,idle,198.55,85.03,none,0.0,2.3079158433104734
Pump,36.27,569.0,idle,198.68,84.9,none,0.0,2.3129220023282886
Pump,45.35,1215.7,normal,198.71,84.87,none,0.0,2.3140794223826715
Pump,48.03,1283.2,normal,199.16,84.42,none,0.0,2.3315382814329197
Pump,63.07,1201.3,normal,199.66,83.92,none,0.0,2.35115402731983
Pump,67.99,1221.3,normal,200.03,83.55,none,0.0,2.36581904198699
Pump,48.93,1251.1,normal,200.43,83.15,none,0.0,2.381818181818182
Pump,57.53,1215.2,normal,200.8,82.78,none,0.0,2.3967534017665315
Pump,73.64,1885.3,peak,200.95,82.63,none,0.0,2.4028458687074017
Pump,59.93,1324.1,normal,201.33,82.25,none,0.0,2.4183783783783785
Pump,49.04,1234.3,normal,201.41,82.17,none,0.0,2.421666466273897
Pump,36.81,545.4,idle,201.85,81.73,none,0.0,2.439864619847697
Pump,62.7,1241.3,normal,202.35,81.23,none,0.0,2.4607807369573145
Pump,52.44,1311.4,normal,202.53,81.05,none,0.0,2.4683729433272394
Pump,51.32,1341.2,normal,202.88,80.7,none,0.0,2.483231334149327
Pump,66.89,1201.3,normal,202.95,80.63,none,0.0,2.486218302094818
Pump,65.96,1259.9,normal,203.03,80.55,none,0.0,2.489638258736971
Pump,58.29,1336.1,normal,203.51,80.07,none,0.0,2.5102997409645984
Pump,36.45,533.3,idle,203.83,79.75,none,0.0,2.5242105263157897
Pump,52.4,1310.3,normal,203.88,79.7,none,0.0,2.5263940520446093
Pump,45.5,1294.4,normal,204.2,79.38,none,0.0,2.540432943518288
Pump,71.22,1844.4,peak,204.5,79.08,none,0.0,2.5536963036963036
Pump,74.36,1782.5,peak,204.78,78.8,none,0.0,2.5661654135338345
Pump,64.37,1253.3,normal,205.26,78.32,none,0.0,2.5877458396369137
Pump,71.83,1844.3,peak,205.76,77.82,none,0.0,2.610504947982746
Pump,38.88,510.8,idle,206.21,77.37,none,0.0,2.631236442516269
Pump,59.46,1239.1,normal,206.38,77.2,none,0.0,2.6391304347826083
Pump,42.77,518.9,idle,206.63,76.95,none,0.0,2.6508017960230914
Pump,42.48,518.0,idle,207.0,76.58,none,0.0,2.668213457076566
Pump,50.06,1288.2,normal,207.41,76.17,none,0.0,2.6877024750550733
Pump,63.99,1245.5,normal,207.55,76.03,none,0.0,2.6944047773594706
Pump,43.96,526.2,idle,207.98,75.6,none,0.0,2.7151436031331593
Pump,45.59,1243.7,normal,208.23,75.35,none,0.0,2.7273084479371317
Pump,39.36,553.7,idle,208.46,75.12,none,0.0,2.738570677877036
Pump,49.92,1226.3,normal,208.73,74.85,none,0.0,2.751878707976269
Pump,47.08,1347.9,normal,209.1,74.48,none,0.0,2.77027027027027
Pump,67.34,1205.0,normal,209.4,74.18,none,0.0,2.785315243415802
Pump,46.91,856.0,normal,209.78,73.8,none,0.0,2.8045454545454547
Pump,48.75,1337.2,normal,210.08,73.5,none,0.0,2.8198657718120805
Pump,44.83,501.9,idle,210.53,73.05,none,0.0,2.84307900067522
Pump,63.78,1320.3,normal,210.58,73.0,none,0.0,2.845675675675676
Pump,46.47,1322.6,normal,210.75,72.83,none,0.0,2.854530678585941
Pump,48.16,1346.5,normal,211.11,72.47,none,0.0,2.8734177215189876
Pump,48.28,1270.1,normal,211.6,71.98,none,0.0,2.899424499862976
Pump,70.65,1249.9,normal,211.68,71.9,none,0.0,2.9037037037037035
Pump,83.86,1825.7,peak,212.08,71.5,none,0.0,2.925241379310345
Pump,42.47,514.0,idle,212.4,71.18,none,0.0,2.9426433915211967
Pump,41.85,564.7,idle,212.68,70.9,none,0.0,2.9579972183588317
Pump,61.55,1298.7,normal,213.15,70.43,none,0.0,2.984040319193616
Pump,36.87,552.8,idle,213.65,69.93,none,0.0,3.012124629916819
Pump,35.24,511.9,idle,213.8,69.78,none,0.0,3.0206272958462845
Pump,36.89,538.9,idle,214.18,69.4,none,0.0,3.042329545454545
Pump,36.96,512.1,idle,214.21,69.37,none,0.0,3.0440528634361232
Pump,38.3,560.2,idle,214.53,69.05,none,0.0,3.062526766595289
Pump,62.62,1227.4,normal,214.6,68.98,none,0.0,3.066590454415547
Pump,35.45,564.2,idle,214.63,68.95,none,0.0,3.0683345246604716
Pump,44.08,534.7,idle,215.11,68.47,none,0.0,3.0964445084209014
Pump,44.51,550.4,idle,215.26,68.32,none,0.0,3.1053087132140798
Pump,42.54,508.6,idle,215.66,67.92,none,0.0,3.1291352292513057
Pump,51.01,1321.0,normal,216.01,47.81,none,0.0,4.425527555828723
Pump,40.11,532.3,idle,216.21,47.61,none,0.0,4.447850236576836
Pump,40.46,539.9,idle,216.31,47.51,none,0.0,4.459080601937745
Pump,43.82,521.3,idle,216.51,47.31,none,0.0,4.481680811426205
Pump,44.63,528.6,idle,216.55,47.28,none,0.0,4.485294117647059
Pump,37.47,531.8,idle,216.95,46.88,none,0.0,4.531119465329991
Pump,43.41,542.8,idle,217.25,46.58,none,0.0,4.565994115174443
Pump,36.13,542.1,idle,217.51,46.31,none,0.0,4.597548087085182
Pump,37.6,544.0,idle,218.01,45.81,none,0.0,4.6573381756035035
Pump,40.94,552.8,idle,218.13,45.7,none,0.0,4.670877944325482
Pump,55.76,1326.8,normal,218.51,45.31,none,0.0,4.718419347873029
Pump,42.5,544.7,idle,218.76,45.06,none,0.0,4.749457229700391
Pump,38.94,534.4,idle,219.23,44.6,none,0.0,4.807675438596491
Pump,37.07,515.3,idle,219.3,44.53,none,0.0,4.816604436635186
Pump,41.9,531.9,idle,219.56,44.26,none,0.0,4.851082633672117
Pump,44.68,501.3,idle,219.6,44.23,none,0.0,4.855184611983197
Pump,41.72,535.4,idle,220.05,43.78,none,0.0,4.914024117909781
Pump,61.81,1204.2,normal,220.41,43.41,none,0.0,4.963071380319748
Pump,76.71,1881.9,peak,220.68,43.15,none,0.0,4.99841449603624
Pump,45.52,541.9,idle,220.85,42.98,none,0.0,5.021600727603456
Pump,48.98,1321.9,normal,221.3,42.53,none,0.0,5.083850218240294
Pump,60.01,1335.0,normal,221.63,42.2,none,0.0,5.130324074074074
Pump,41.43,516.4,idle,222.13,41.7,none,0.0,5.202107728337236
Pump,52.36,1267.3,normal,222.18,41.65,none,0.0,5.209378663540446
Pump,55.91,1252.5,normal,222.46,41.36,none,0.0,5.251652502360718
Pump,55.15,1202.7,normal,222.75,41.08,none,0.0,5.293488593155894
Pump,61.22,1312.7,normal,223.13,40.7,none,0.0,5.35083932853717
Pump,40.39,553.7,idle,223.18,40.65,none,0.0,5.358463385354142
Pump,56.57,1323.8,normal,223.53,40.3,none,0.0,5.412348668280872
Pump,56.79,1257.4,normal,223.93,39.9,none,0.0,5.475061124694377
Pump,51.77,1306.4,normal,224.43,39.4,none,0.0,5.55519801980198
Pump,55.98,1225.9,normal,224.58,39.25,none,0.0,5.579627329192547
Pump,66.22,1194.2,normal,224.73,39.1,none,0.0,5.604239401496259
Pump,76.66,1871.4,peak,224.83,39.0,none,0.0,5.62075
Pump,69.48,1227.7,normal,225.21,38.61,none,0.0,5.685685432971472
Pump,62.88,1231.7,normal,225.68,38.15,none,0.0,5.764495530012772
Pump,78.02,1827.1,peak,225.81,38.01,none,0.0,5.788515765188413
Pump,74.41,1813.8,peak,226.11,37.71,none,0.0,5.841126323947301
Pump,86.67,1806.4,peak,226.43,37.4,none,0.0,5.896614583333334
Pump,56.52,1288.6,normal,226.51,37.31,none,0.0,5.912555468546071
Pump,63.53,1258.0,normal,226.63,37.2,none,0.0,5.932722513089005
Pump,57.7,1217.9,normal,226.66,37.16,none,0.0,5.939727463312369
Pump,52.59,1242.0,normal,226.93,36.9,none,0.0,5.98759894459103
Pump,53.03,1307.3,normal,226.96,36.86,none,0.0,5.994717379820392
Pump,42.8,526.5,idle,227.35,36.48,none,0.0,6.065901814300961
Pump,53.64,1204.0,normal,227.73,36.1,none,0.0,6.1382749326145545
Pump,52.52,1238.0,normal,227.76,36.06,none,0.0,6.145709660010793
Pump,53.8,1321.8,normal,227.9,35.93,none,0.0,6.171134578933117
Pump,69.46,1276.4,normal,228.08,35.75,none,0.0,6.206258503401361
Pump,68.21,1320.5,normal,228.58,35.25,none,0.0,6.305655172413793
Pump,64.38,1310.5,normal,228.95,34.88,none,0.0,6.380992196209586
Pump,54.11,1268.5,normal,229.28,34.55,none,0.0,6.449507735583685
Pump,54.07,1190.6,normal,229.56,34.26,none,0.0,6.510493477027794
Pump,45.85,542.3,idle,230.0,33.83,none,0.0,6.603502727533735
Pump,54.47,1303.6,normal,230.13,33.7,none,0.0,6.631988472622478
Pump,71.72,1190.6,normal,230.46,33.36,none,0.0,6.7072176949941795
Pump,67.65,1316.1,normal,230.55,33.28,none,0.0,6.725495915985998
Pump,78.02,1764.5,peak,230.98,32.85,none,0.0,6.823633677991137
Pump,67.42,1212.1,normal,231.41,32.41,none,0.0,6.926369350493864
Pump,46.65,533.0,idle,231.63,32.2,none,0.0,6.9768072289156615
Pump,87.25,1785.7,peak,231.83,32.0,none,0.0,7.025151515151515
Pump,43.56,542.1,idle,232.1,31.73,none,0.0,7.091353498319584
